,country,iso_code,date,indicator,value,year_month,population,hos_per_pop
6100,Denmark,DNK,2021-02-25,Daily ICU occupancy,45.0,2021-02,5823826,0.000772687920277838
6101,Denmark,DNK,2021-02-26,Daily ICU occupancy,43.0,2021-02,5823826,0.0007383462349321563
6102,Denmark,DNK,2021-02-27,Daily ICU occupancy,44.0,2021-02,5823826,0.0007555170776049971
6103,Denmark,DNK,2021-02-28,Daily ICU occupancy,41.0,2021-02,5823826,0.0007040045495864746
6104,Denmark,DNK,2021-03-01,Daily ICU occupancy,44.0,2021-03,5823826,0.0007555170776049971
6105,Denmark,DNK,2021-03-02,Daily ICU occupancy,39.0,2021-03,5823826,0.0006696628642407929
6106,Denmark,DNK,2021-03-03,Daily ICU occupancy,34.0,2021-03,5823826,0.0005838086508765887
6107,Denmark,DNK,2021-03-04,Daily ICU occupancy,30.0,2021-03,5823826,0.0005151252801852253
6108,Denmark,DNK,2021-03-05,Daily ICU occupancy,31.0,2021-03,5823826,0.0005322961228580662
6109,Denmark,DNK,2021-03-06,Daily ICU occupancy,33.0,2021-03,5823826,0.0005666378082037478
6110,Denmark,DNK,2021-03-07,Daily ICU occupancy,37.0,2021-03,5823826,0.0006353211788951113
6111,Denmark,DNK,2021-03-08,Daily ICU occupancy,38.0,2021-03,5823826,0.000652492021567952
6112,Denmark,DNK,2021-03-09,Daily ICU occupancy,38.0,2021-03,5823826,0.000652492021567952
6113,Denmark,DNK,2021-03-10,Daily ICU occupancy,43.0,2021-03,5823826,0.0007383462349321563
6114,Denmark,DNK,2021-03-11,Daily ICU occupancy,44.0,2021-03,5823826,0.0007555170776049971
6115,Denmark,DNK,2021-03-12,Daily ICU occupancy,38.0,2021-03,5823826,0.000652492021567952
6116,Denmark,DNK,2021-03-13,Daily ICU occupancy,39.0,2021-03,5823826,0.0006696628642407929
6117,Denmark,DNK,2021-03-14,Daily ICU occupancy,39.0,2021-03,5823826,0.0006696628642407929
6118,Denmark,DNK,2021-03-15,Daily ICU occupancy,40.0,2021-03,5823826,0.0006868337069136337
6119,Denmark,DNK,2021-03-16,Daily ICU occupancy,43.0,2021-03,5823826,0.0007383462349321563
6120,Denmark,DNK,2021-03-17,Daily ICU occupancy,41.0,2021-03,5823826,0.0007040045495864746
6121,Denmark,DNK,2021-03-18,Daily ICU occupancy,38.0,2021-03,5823826,0.000652492021567952
6122,Denmark,DNK,2021-03-19,Daily ICU occupancy,38.0,2021-03,5823826,0.000652492021567952
6123,Denmark,DNK,2021-03-20,Daily ICU occupancy,40.0,2021-03,5823826,0.0006868337069136337
6124,Denmark,DNK,2021-03-21,Daily ICU occupancy,40.0,2021-03,5823826,0.0006868337069136337
6125,Denmark,DNK,2021-03-22,Daily ICU occupancy,42.0,2021-03,5823826,0.0007211753922593155
6126,Denmark,DNK,2021-03-23,Daily ICU occupancy,46.0,2021-03,5823826,0.0007898587629506787
6127,Denmark,DNK,2021-03-24,Daily ICU occupancy,46.0,2021-03,5823826,0.0007898587629506787
6128,Denmark,DNK,2021-03-25,Daily ICU occupancy,44.0,2021-03,5823826,0.0007555170776049971
6129,Denmark,DNK,2021-03-26,Daily ICU occupancy,40.0,2021-03,5823826,0.0006868337069136337
6130,Denmark,DNK,2021-03-27,Daily ICU occupancy,41.0,2021-03,5823826,0.0007040045495864746
6131,Denmark,DNK,2021-03-28,Daily ICU occupancy,43.0,2021-03,5823826,0.0007383462349321563
6132,Denmark,DNK,2021-03-29,Daily ICU occupancy,41.0,2021-03,5823826,0.0007040045495864746
6133,Denmark,DNK,2021-03-30,Daily ICU occupancy,41.0,2021-03,5823826,0.0007040045495864746
6134,Denmark,DNK,2021-03-31,Daily ICU occupancy,43.0,2021-03,5823826,0.0007383462349321563
6135,Denmark,DNK,2021-04-01,Daily ICU occupancy,39.0,2021-04,5823826,0.0006696628642407929
6136,Denmark,DNK,2021-04-02,Daily ICU occupancy,41.0,2021-04,5823826,0.0007040045495864746
6137,Denmark,DNK,2021-04-03,Daily ICU occupancy,39.0,2021-04,5823826,0.0006696628642407929
6138,Denmark,DNK,2021-04-04,Daily ICU occupancy,39.0,2021-04,5823826,0.0006696628642407929
6139,Denmark,DNK,2021-04-05,Daily ICU occupancy,40.0,2021-04,5823826,0.0006868337069136337
6140,Denmark,DNK,2021-04-06,Daily ICU occupancy,38.0,2021-04,5823826,0.000652492021567952
6141,Denmark,DNK,2021-04-07,Daily ICU occupancy,34.0,2021-04,5823826,0.0005838086508765887
6142,Denmark,DNK,2021-04-08,Daily ICU occupancy,37.0,2021-04,5823826,0.0006353211788951113
6143,Denmark,DNK,2021-04-09,Daily ICU occupancy,37.0,2021-04,5823826,0.0006353211788951113
6144,Denmark,DNK,2021-04-10,Daily ICU occupancy,38.0,2021-04,5823826,0.000652492021567952
6145,Denmark,DNK,2021-04-11,Daily ICU occupancy,38.0,2021-04,5823826,0.000652492021567952
6146,Denmark,DNK,2021-04-12,Daily ICU occupancy,40.0,2021-04,5823826,0.0006868337069136337
6147,Denmark,DNK,2021-04-13,Daily ICU occupancy,39.0,2021-04,5823826,0.0006696628642407929
6148,Denmark,DNK,2021-04-14,Daily ICU occupancy,41.0,2021-04,5823826,0.0007040045495864746
6149,Denmark,DNK,2021-04-15,Daily ICU occupancy,37.0,2021-04,5823826,0.0006353211788951113
6150,Denmark,DNK,2021-04-16,Daily ICU occupancy,36.0,2021-04,5823826,0.0006181503362222703
6151,Denmark,DNK,2021-04-17,Daily ICU occupancy,40.0,2021-04,5823826,0.0006868337069136337
6152,Denmark,DNK,2021-04-18,Daily ICU occupancy,35.0,2021-04,5823826,0.0006009794935494295
6153,Denmark,DNK,2021-04-19,Daily ICU occupancy,36.0,2021-04,5823826,0.0006181503362222703
6154,Denmark,DNK,2021-04-20,Daily ICU occupancy,38.0,2021-04,5823826,0.000652492021567952
6155,Denmark,DNK,2021-04-21,Daily ICU occupancy,41.0,2021-04,5823826,0.0007040045495864746
6156,Denmark,DNK,2021-04-22,Daily ICU occupancy,44.0,2021-04,5823826,0.0007555170776049971
6157,Denmark,DNK,2021-04-23,Daily ICU occupancy,42.0,2021-04,5823826,0.0007211753922593155
6158,Denmark,DNK,2021-04-24,Daily ICU occupancy,40.0,2021-04,5823826,0.0006868337069136337
6159,Denmark,DNK,2021-04-25,Daily ICU occupancy,40.0,2021-04,5823826,0.0006868337069136337
6160,Denmark,DNK,2021-04-26,Daily ICU occupancy,39.0,2021-04,5823826,0.0006696628642407929
6161,Denmark,DNK,2021-04-27,Daily ICU occupancy,36.0,2021-04,5823826,0.0006181503362222703
6162,Denmark,DNK,2021-04-28,Daily ICU occupancy,32.0,2021-04,5823826,0.000549466965530907
6163,Denmark,DNK,2021-04-29,Daily ICU occupancy,30.0,2021-04,5823826,0.0005151252801852253
6164,Denmark,DNK,2021-04-30,Daily ICU occupancy,35.0,2021-04,5823826,0.0006009794935494295
6165,Denmark,DNK,2021-05-01,Daily ICU occupancy,37.0,2021-05,5823826,0.0006353211788951113
6166,Denmark,DNK,2021-05-02,Daily ICU occupancy,37.0,2021-05,5823826,0.0006353211788951113
6167,Denmark,DNK,2021-05-03,Daily ICU occupancy,42.0,2021-05,5823826,0.0007211753922593155
6168,Denmark,DNK,2021-05-04,Daily ICU occupancy,43.0,2021-05,5823826,0.0007383462349321563
6169,Denmark,DNK,2021-05-05,Daily ICU occupancy,40.0,2021-05,5823826,0.0006868337069136337
6170,Denmark,DNK,2021-05-06,Daily ICU occupancy,34.0,2021-05,5823826,0.0005838086508765887
6171,Denmark,DNK,2021-05-07,Daily ICU occupancy,31.0,2021-05,5823826,0.0005322961228580662
6172,Denmark,DNK,2021-05-08,Daily ICU occupancy,30.0,2021-05,5823826,0.0005151252801852253
6173,Denmark,DNK,2021-05-09,Daily ICU occupancy,31.0,2021-05,5823826,0.0005322961228580662
6174,Denmark,DNK,2021-05-10,Daily ICU occupancy,27.0,2021-05,5823826,0.0004636127521667028
6175,Denmark,DNK,2021-05-11,Daily ICU occupancy,32.0,2021-05,5823826,0.000549466965530907
6176,Denmark,DNK,2021-05-12,Daily ICU occupancy,29.0,2021-05,5823826,0.0004979544375123845
6177,Denmark,DNK,2021-05-13,Daily ICU occupancy,36.0,2021-05,5823826,0.0006181503362222703
6178,Denmark,DNK,2021-05-14,Daily ICU occupancy,33.0,2021-05,5823826,0.0005666378082037478
6179,Denmark,DNK,2021-05-15,Daily ICU occupancy,33.0,2021-05,5823826,0.0005666378082037478
6180,Denmark,DNK,2021-05-16,Daily ICU occupancy,32.0,2021-05,5823826,0.000549466965530907
6181,Denmark,DNK,2021-05-17,Daily ICU occupancy,29.0,2021-05,5823826,0.0004979544375123845
6182,Denmark,DNK,2021-05-18,Daily ICU occupancy,31.0,2021-05,5823826,0.0005322961228580662
6183,Denmark,DNK,2021-05-19,Daily ICU occupancy,33.0,2021-05,5823826,0.0005666378082037478
6184,Denmark,DNK,2021-05-20,Daily ICU occupancy,33.0,2021-05,5823826,0.0005666378082037478
6185,Denmark,DNK,2021-05-21,Daily ICU occupancy,31.0,2021-05,5823826,0.0005322961228580662
6186,Denmark,DNK,2021-05-22,Daily ICU occupancy,32.0,2021-05,5823826,0.000549466965530907
6187,Denmark,DNK,2021-05-23,Daily ICU occupancy,35.0,2021-05,5823826,0.0006009794935494295
6188,Denmark,DNK,2021-05-24,Daily ICU occupancy,37.0,2021-05,5823826,0.0006353211788951113
6189,Denmark,DNK,2021-05-25,Daily ICU occupancy,36.0,2021-05,5823826,0.0006181503362222703
6190,Denmark,DNK,2021-05-26,Daily ICU occupancy,36.0,2021-05,5823826,0.0006181503362222703
6191,Denmark,DNK,2021-05-27,Daily ICU occupancy,36.0,2021-05,5823826,0.0006181503362222703
6192,Denmark,DNK,2021-05-28,Daily ICU occupancy,33.0,2021-05,5823826,0.0005666378082037478
6193,Denmark,DNK,2021-05-29,Daily ICU occupancy,33.0,2021-05,5823826,0.0005666378082037478
6194,Denmark,DNK,2021-05-30,Daily ICU occupancy,32.0,2021-05,5823826,0.000549466965530907
6195,Denmark,DNK,2021-05-31,Daily ICU occupancy,34.0,2021-05,5823826,0.0005838086508765887
6196,Denmark,DNK,2021-06-01,Daily ICU occupancy,36.0,2021-06,5823826,0.0006181503362222703
6197,Denmark,DNK,2021-06-02,Daily ICU occupancy,37.0,2021-06,5823826,0.0006353211788951113
6198,Denmark,DNK,2021-06-03,Daily ICU occupancy,34.0,2021-06,5823826,0.0005838086508765887
6199,Denmark,DNK,2021-06-04,Daily ICU occupancy,32.0,2021-06,5823826,0.000549466965530907
6200,Denmark,DNK,2021-06-05,Daily ICU occupancy,30.0,2021-06,5823826,0.0005151252801852253
6201,Denmark,DNK,2021-06-06,Daily ICU occupancy,29.0,2021-06,5823826,0.0004979544375123845
6202,Denmark,DNK,2021-06-07,Daily ICU occupancy,27.0,2021-06,5823826,0.0004636127521667028
6203,Denmark,DNK,2021-06-08,Daily ICU occupancy,27.0,2021-06,5823826,0.0004636127521667028
6204,Denmark,DNK,2021-06-09,Daily ICU occupancy,27.0,2021-06,5823826,0.0004636127521667028
6205,Denmark,DNK,2021-06-10,Daily ICU occupancy,22.0,2021-06,5823826,0.00037775853880249856
6206,Denmark,DNK,2021-06-11,Daily ICU occupancy,23.0,2021-06,5823826,0.00039492938147533935
6207,Denmark,DNK,2021-06-12,Daily ICU occupancy,20.0,2021-06,5823826,0.00034341685345681686
6208,Denmark,DNK,2021-06-13,Daily ICU occupancy,20.0,2021-06,5823826,0.00034341685345681686
6209,Denmark,DNK,2021-06-14,Daily ICU occupancy,20.0,2021-06,5823826,0.00034341685345681686
6210,Denmark,DNK,2021-06-15,Daily ICU occupancy,19.0,2021-06,5823826,0.000326246010783976
6211,Denmark,DNK,2021-06-16,Daily ICU occupancy,20.0,2021-06,5823826,0.00034341685345681686
6212,Denmark,DNK,2021-06-17,Daily ICU occupancy,19.0,2021-06,5823826,0.000326246010783976
6213,Denmark,DNK,2021-06-18,Daily ICU occupancy,20.0,2021-06,5823826,0.00034341685345681686
6214,Denmark,DNK,2021-06-19,Daily ICU occupancy,20.0,2021-06,5823826,0.00034341685345681686
6215,Denmark,DNK,2021-06-20,Daily ICU occupancy,19.0,2021-06,5823826,0.000326246010783976
6216,Denmark,DNK,2021-06-21,Daily ICU occupancy,17.0,2021-06,5823826,0.00029190432543829437
6217,Denmark,DNK,2021-06-22,Daily ICU occupancy,18.0,2021-06,5823826,0.00030907516811113517
6218,Denmark,DNK,2021-06-23,Daily ICU occupancy,15.0,2021-06,5823826,0.0002575626400926127
6219,Denmark,DNK,2021-06-24,Daily ICU occupancy,16.0,2021-06,5823826,0.0002747334827654535
6220,Denmark,DNK,2021-06-25,Daily ICU occupancy,17.0,2021-06,5823826,0.00029190432543829437
6221,Denmark,DNK,2021-06-26,Daily ICU occupancy,17.0,2021-06,5823826,0.00029190432543829437
6222,Denmark,DNK,2021-06-27,Daily ICU occupancy,17.0,2021-06,5823826,0.00029190432543829437
6223,Denmark,DNK,2021-06-28,Daily ICU occupancy,14.0,2021-06,5823826,0.0002403917974197718
6224,Denmark,DNK,2021-06-29,Daily ICU occupancy,14.0,2021-06,5823826,0.0002403917974197718
6225,Denmark,DNK,2021-06-30,Daily ICU occupancy,12.0,2021-06,5823826,0.00020605011207409013
6226,Denmark,DNK,2021-07-01,Daily ICU occupancy,12.0,2021-07,5823826,0.00020605011207409013
6227,Denmark,DNK,2021-07-02,Daily ICU occupancy,11.0,2021-07,5823826,0.00018887926940124928
6228,Denmark,DNK,2021-07-03,Daily ICU occupancy,10.0,2021-07,5823826,0.00017170842672840843
6229,Denmark,DNK,2021-07-04,Daily ICU occupancy,9.0,2021-07,5823826,0.00015453758405556758
6230,Denmark,DNK,2021-07-05,Daily ICU occupancy,9.0,2021-07,5823826,0.00015453758405556758
6231,Denmark,DNK,2021-07-06,Daily ICU occupancy,8.0,2021-07,5823826,0.00013736674138272676
6232,Denmark,DNK,2021-07-07,Daily ICU occupancy,9.0,2021-07,5823826,0.00015453758405556758
6233,Denmark,DNK,2021-07-08,Daily ICU occupancy,8.0,2021-07,5823826,0.00013736674138272676
6234,Denmark,DNK,2021-07-09,Daily ICU occupancy,9.0,2021-07,5823826,0.00015453758405556758
6235,Denmark,DNK,2021-07-10,Daily ICU occupancy,9.0,2021-07,5823826,0.00015453758405556758
6236,Denmark,DNK,2021-07-11,Daily ICU occupancy,9.0,2021-07,5823826,0.00015453758405556758
6237,Denmark,DNK,2021-07-12,Daily ICU occupancy,9.0,2021-07,5823826,0.00015453758405556758
6238,Denmark,DNK,2021-07-13,Daily ICU occupancy,10.0,2021-07,5823826,0.00017170842672840843
6239,Denmark,DNK,2021-07-14,Daily ICU occupancy,12.0,2021-07,5823826,0.00020605011207409013
6240,Denmark,DNK,2021-07-15,Daily ICU occupancy,11.0,2021-07,5823826,0.00018887926940124928
6241,Denmark,DNK,2021-07-16,Daily ICU occupancy,11.0,2021-07,5823826,0.00018887926940124928
6242,Denmark,DNK,2021-07-17,Daily ICU occupancy,10.0,2021-07,5823826,0.00017170842672840843
6243,Denmark,DNK,2021-07-18,Daily ICU occupancy,10.0,2021-07,5823826,0.00017170842672840843
6244,Denmark,DNK,2021-07-19,Daily ICU occupancy,9.0,2021-07,5823826,0.00015453758405556758
6245,Denmark,DNK,2021-07-20,Daily ICU occupancy,10.0,2021-07,5823826,0.00017170842672840843
6246,Denmark,DNK,2021-07-21,Daily ICU occupancy,12.0,2021-07,5823826,0.00020605011207409013
6247,Denmark,DNK,2021-07-22,Daily ICU occupancy,13.0,2021-07,5823826,0.00022322095474693095
6248,Denmark,DNK,2021-07-23,Daily ICU occupancy,11.0,2021-07,5823826,0.00018887926940124928
6249,Denmark,DNK,2021-07-24,Daily ICU occupancy,10.0,2021-07,5823826,0.00017170842672840843
6250,Denmark,DNK,2021-07-25,Daily ICU occupancy,10.0,2021-07,5823826,0.00017170842672840843
6251,Denmark,DNK,2021-07-26,Daily ICU occupancy,10.0,2021-07,5823826,0.00017170842672840843
6252,Denmark,DNK,2021-07-27,Daily ICU occupancy,10.0,2021-07,5823826,0.00017170842672840843
6253,Denmark,DNK,2021-07-28,Daily ICU occupancy,10.0,2021-07,5823826,0.00017170842672840843
6254,Denmark,DNK,2021-07-29,Daily ICU occupancy,10.0,2021-07,5823826,0.00017170842672840843
6255,Denmark,DNK,2021-07-30,Daily ICU occupancy,8.0,2021-07,5823826,0.00013736674138272676
6256,Denmark,DNK,2021-07-31,Daily ICU occupancy,8.0,2021-07,5823826,0.00013736674138272676
6257,Denmark,DNK,2021-08-01,Daily ICU occupancy,8.0,2021-08,5823826,0.00013736674138272676
6258,Denmark,DNK,2021-08-02,Daily ICU occupancy,8.0,2021-08,5823826,0.00013736674138272676
6259,Denmark,DNK,2021-08-03,Daily ICU occupancy,8.0,2021-08,5823826,0.00013736674138272676
6260,Denmark,DNK,2021-08-04,Daily ICU occupancy,8.0,2021-08,5823826,0.00013736674138272676
6261,Denmark,DNK,2021-08-05,Daily ICU occupancy,9.0,2021-08,5823826,0.00015453758405556758
6262,Denmark,DNK,2021-08-06,Daily ICU occupancy,12.0,2021-08,5823826,0.00020605011207409013
6263,Denmark,DNK,2021-08-07,Daily ICU occupancy,12.0,2021-08,5823826,0.00020605011207409013
6264,Denmark,DNK,2021-08-08,Daily ICU occupancy,13.0,2021-08,5823826,0.00022322095474693095
6265,Denmark,DNK,2021-08-09,Daily ICU occupancy,13.0,2021-08,5823826,0.00022322095474693095
6266,Denmark,DNK,2021-08-10,Daily ICU occupancy,14.0,2021-08,5823826,0.0002403917974197718
6267,Denmark,DNK,2021-08-11,Daily ICU occupancy,18.0,2021-08,5823826,0.00030907516811113517
6268,Denmark,DNK,2021-08-12,Daily ICU occupancy,16.0,2021-08,5823826,0.0002747334827654535
6269,Denmark,DNK,2021-08-13,Daily ICU occupancy,14.0,2021-08,5823826,0.0002403917974197718
6270,Denmark,DNK,2021-08-14,Daily ICU occupancy,16.0,2021-08,5823826,0.0002747334827654535
6271,Denmark,DNK,2021-08-15,Daily ICU occupancy,15.0,2021-08,5823826,0.0002575626400926127
6272,Denmark,DNK,2021-08-16,Daily ICU occupancy,15.0,2021-08,5823826,0.0002575626400926127
6273,Denmark,DNK,2021-08-17,Daily ICU occupancy,15.0,2021-08,5823826,0.0002575626400926127
6274,Denmark,DNK,2021-08-18,Daily ICU occupancy,16.0,2021-08,5823826,0.0002747334827654535
6275,Denmark,DNK,2021-08-19,Daily ICU occupancy,15.0,2021-08,5823826,0.0002575626400926127
6276,Denmark,DNK,2021-08-20,Daily ICU occupancy,16.0,2021-08,5823826,0.0002747334827654535
6277,Denmark,DNK,2021-08-21,Daily ICU occupancy,15.0,2021-08,5823826,0.0002575626400926127
6278,Denmark,DNK,2021-08-22,Daily ICU occupancy,20.0,2021-08,5823826,0.00034341685345681686
6279,Denmark,DNK,2021-08-23,Daily ICU occupancy,18.0,2021-08,5823826,0.00030907516811113517
6280,Denmark,DNK,2021-08-24,Daily ICU occupancy,20.0,2021-08,5823826,0.00034341685345681686
6281,Denmark,DNK,2021-08-25,Daily ICU occupancy,21.0,2021-08,5823826,0.00036058769612965777
6282,Denmark,DNK,2021-08-26,Daily ICU occupancy,19.0,2021-08,5823826,0.000326246010783976
6283,Denmark,DNK,2021-08-27,Daily ICU occupancy,19.0,2021-08,5823826,0.000326246010783976
6284,Denmark,DNK,2021-08-28,Daily ICU occupancy,19.0,2021-08,5823826,0.000326246010783976
6285,Denmark,DNK,2021-08-29,Daily ICU occupancy,19.0,2021-08,5823826,0.000326246010783976
6286,Denmark,DNK,2021-08-30,Daily ICU occupancy,22.0,2021-08,5823826,0.00037775853880249856
6287,Denmark,DNK,2021-08-31,Daily ICU occupancy,21.0,2021-08,5823826,0.00036058769612965777
6288,Denmark,DNK,2021-09-01,Daily ICU occupancy,25.0,2021-09,5823826,0.0004292710668210211
6289,Denmark,DNK,2021-09-02,Daily ICU occupancy,25.0,2021-09,5823826,0.0004292710668210211
6290,Denmark,DNK,2021-09-03,Daily ICU occupancy,26.0,2021-09,5823826,0.0004464419094938619
6291,Denmark,DNK,2021-09-04,Daily ICU occupancy,26.0,2021-09,5823826,0.0004464419094938619
6292,Denmark,DNK,2021-09-05,Daily ICU occupancy,26.0,2021-09,5823826,0.0004464419094938619
6293,Denmark,DNK,2021-09-06,Daily ICU occupancy,26.0,2021-09,5823826,0.0004464419094938619
6294,Denmark,DNK,2021-09-07,Daily ICU occupancy,26.0,2021-09,5823826,0.0004464419094938619
6295,Denmark,DNK,2021-09-08,Daily ICU occupancy,28.0,2021-09,5823826,0.0004807835948395436
6296,Denmark,DNK,2021-09-09,Daily ICU occupancy,28.0,2021-09,5823826,0.0004807835948395436
6297,Denmark,DNK,2021-09-10,Daily ICU occupancy,29.0,2021-09,5823826,0.0004979544375123845
6298,Denmark,DNK,2021-09-11,Daily ICU occupancy,32.0,2021-09,5823826,0.000549466965530907
6299,Denmark,DNK,2021-09-12,Daily ICU occupancy,32.0,2021-09,5823826,0.000549466965530907
6300,Denmark,DNK,2021-09-13,Daily ICU occupancy,30.0,2021-09,5823826,0.0005151252801852253
6301,Denmark,DNK,2021-09-14,Daily ICU occupancy,30.0,2021-09,5823826,0.0005151252801852253
6302,Denmark,DNK,2021-09-15,Daily ICU occupancy,28.0,2021-09,5823826,0.0004807835948395436
6303,Denmark,DNK,2021-09-16,Daily ICU occupancy,26.0,2021-09,5823826,0.0004464419094938619
6304,Denmark,DNK,2021-09-17,Daily ICU occupancy,24.0,2021-09,5823826,0.00041210022414818026
6305,Denmark,DNK,2021-09-18,Daily ICU occupancy,23.0,2021-09,5823826,0.00039492938147533935
6306,Denmark,DNK,2021-09-19,Daily ICU occupancy,23.0,2021-09,5823826,0.00039492938147533935
6307,Denmark,DNK,2021-09-20,Daily ICU occupancy,22.0,2021-09,5823826,0.00037775853880249856
6308,Denmark,DNK,2021-09-21,Daily ICU occupancy,22.0,2021-09,5823826,0.00037775853880249856
6309,Denmark,DNK,2021-09-22,Daily ICU occupancy,22.0,2021-09,5823826,0.00037775853880249856
6310,Denmark,DNK,2021-09-23,Daily ICU occupancy,18.0,2021-09,5823826,0.00030907516811113517
6311,Denmark,DNK,2021-09-24,Daily ICU occupancy,17.0,2021-09,5823826,0.00029190432543829437
6312,Denmark,DNK,2021-09-25,Daily ICU occupancy,18.0,2021-09,5823826,0.00030907516811113517
6313,Denmark,DNK,2021-09-26,Daily ICU occupancy,17.0,2021-09,5823826,0.00029190432543829437
6314,Denmark,DNK,2021-09-27,Daily ICU occupancy,18.0,2021-09,5823826,0.00030907516811113517
6315,Denmark,DNK,2021-09-28,Daily ICU occupancy,15.0,2021-09,5823826,0.0002575626400926127
6316,Denmark,DNK,2021-09-29,Daily ICU occupancy,16.0,2021-09,5823826,0.0002747334827654535
6317,Denmark,DNK,2021-09-30,Daily ICU occupancy,18.0,2021-09,5823826,0.00030907516811113517
6318,Denmark,DNK,2021-10-01,Daily ICU occupancy,15.0,2021-10,5823826,0.0002575626400926127
6319,Denmark,DNK,2021-10-02,Daily ICU occupancy,12.0,2021-10,5823826,0.00020605011207409013
6320,Denmark,DNK,2021-10-03,Daily ICU occupancy,12.0,2021-10,5823826,0.00020605011207409013
6321,Denmark,DNK,2021-10-04,Daily ICU occupancy,12.0,2021-10,5823826,0.00020605011207409013
6322,Denmark,DNK,2021-10-05,Daily ICU occupancy,13.0,2021-10,5823826,0.00022322095474693095
6323,Denmark,DNK,2021-10-06,Daily ICU occupancy,11.0,2021-10,5823826,0.00018887926940124928
6324,Denmark,DNK,2021-10-07,Daily ICU occupancy,11.0,2021-10,5823826,0.00018887926940124928
6325,Denmark,DNK,2021-10-08,Daily ICU occupancy,14.0,2021-10,5823826,0.0002403917974197718
6326,Denmark,DNK,2021-10-09,Daily ICU occupancy,17.0,2021-10,5823826,0.00029190432543829437
6327,Denmark,DNK,2021-10-10,Daily ICU occupancy,15.0,2021-10,5823826,0.0002575626400926127
6328,Denmark,DNK,2021-10-11,Daily ICU occupancy,17.0,2021-10,5823826,0.00029190432543829437
6329,Denmark,DNK,2021-10-12,Daily ICU occupancy,17.0,2021-10,5823826,0.00029190432543829437
6330,Denmark,DNK,2021-10-13,Daily ICU occupancy,18.0,2021-10,5823826,0.00030907516811113517
6331,Denmark,DNK,2021-10-14,Daily ICU occupancy,16.0,2021-10,5823826,0.0002747334827654535
6332,Denmark,DNK,2021-10-15,Daily ICU occupancy,14.0,2021-10,5823826,0.0002403917974197718
6333,Denmark,DNK,2021-10-16,Daily ICU occupancy,15.0,2021-10,5823826,0.0002575626400926127
6334,Denmark,DNK,2021-10-17,Daily ICU occupancy,15.0,2021-10,5823826,0.0002575626400926127
6335,Denmark,DNK,2021-10-18,Daily ICU occupancy,13.0,2021-10,5823826,0.00022322095474693095
6336,Denmark,DNK,2021-10-19,Daily ICU occupancy,15.0,2021-10,5823826,0.0002575626400926127
6337,Denmark,DNK,2021-10-20,Daily ICU occupancy,11.0,2021-10,5823826,0.00018887926940124928
6338,Denmark,DNK,2021-10-21,Daily ICU occupancy,14.0,2021-10,5823826,0.0002403917974197718
6339,Denmark,DNK,2021-10-22,Daily ICU occupancy,16.0,2021-10,5823826,0.0002747334827654535
6340,Denmark,DNK,2021-10-23,Daily ICU occupancy,16.0,2021-10,5823826,0.0002747334827654535
6341,Denmark,DNK,2021-10-24,Daily ICU occupancy,19.0,2021-10,5823826,0.000326246010783976
6342,Denmark,DNK,2021-10-25,Daily ICU occupancy,20.0,2021-10,5823826,0.00034341685345681686
6343,Denmark,DNK,2021-10-26,Daily ICU occupancy,22.0,2021-10,5823826,0.00037775853880249856
6344,Denmark,DNK,2021-10-27,Daily ICU occupancy,23.0,2021-10,5823826,0.00039492938147533935
6345,Denmark,DNK,2021-10-28,Daily ICU occupancy,24.0,2021-10,5823826,0.00041210022414818026
6346,Denmark,DNK,2021-10-29,Daily ICU occupancy,28.0,2021-10,5823826,0.0004807835948395436
6347,Denmark,DNK,2021-10-30,Daily ICU occupancy,26.0,2021-10,5823826,0.0004464419094938619
6348,Denmark,DNK,2021-10-31,Daily ICU occupancy,24.0,2021-10,5823826,0.00041210022414818026
6349,Denmark,DNK,2021-11-01,Daily ICU occupancy,29.0,2021-11,5823826,0.0004979544375123845
6350,Denmark,DNK,2021-11-02,Daily ICU occupancy,32.0,2021-11,5823826,0.000549466965530907
6351,Denmark,DNK,2021-11-03,Daily ICU occupancy,30.0,2021-11,5823826,0.0005151252801852253
6352,Denmark,DNK,2021-11-04,Daily ICU occupancy,31.0,2021-11,5823826,0.0005322961228580662
6353,Denmark,DNK,2021-11-05,Daily ICU occupancy,35.0,2021-11,5823826,0.0006009794935494295
6354,Denmark,DNK,2021-11-06,Daily ICU occupancy,36.0,2021-11,5823826,0.0006181503362222703
6355,Denmark,DNK,2021-11-07,Daily ICU occupancy,40.0,2021-11,5823826,0.0006868337069136337
6356,Denmark,DNK,2021-11-08,Daily ICU occupancy,36.0,2021-11,5823826,0.0006181503362222703
6357,Denmark,DNK,2021-11-09,Daily ICU occupancy,39.0,2021-11,5823826,0.0006696628642407929
6358,Denmark,DNK,2021-11-10,Daily ICU occupancy,39.0,2021-11,5823826,0.0006696628642407929
6359,Denmark,DNK,2021-11-11,Daily ICU occupancy,41.0,2021-11,5823826,0.0007040045495864746
6360,Denmark,DNK,2021-11-12,Daily ICU occupancy,43.0,2021-11,5823826,0.0007383462349321563
6361,Denmark,DNK,2021-11-13,Daily ICU occupancy,38.0,2021-11,5823826,0.000652492021567952
6362,Denmark,DNK,2021-11-14,Daily ICU occupancy,40.0,2021-11,5823826,0.0006868337069136337
6363,Denmark,DNK,2021-11-15,Daily ICU occupancy,40.0,2021-11,5823826,0.0006868337069136337
